PLAYER,POS,AGE,TEAM,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,SEASON
Mikki Moore,C,34,GSW,23,20,17.7,2.3,3.9,.600,0.0,0.0,0,2.3,3.9,.600,.600,0.3,0.5,.636,1.1,1.9,3.0,1.6,0.2,0.6,0.9,2.6,5.0,2009-10
Anthony Morrow,SG,24,GSW,69,37,29.2,4.8,10.2,.468,2.0,4.4,.456,2.7,5.7,.477,.568,1.5,1.7,.886,0.9,2.9,3.8,1.5,0.9,0.2,1.2,2.3,13.0,2009-10
Vladimir Radmanović,PF,29,GSW,33,20,23.0,2.7,7.0,.385,0.7,2.6,.267,2.0,4.4,.455,.435,0.5,0.6,.762,1.3,3.2,4.5,1.2,0.8,0.2,1.2,2.4,6.6,2009-10
Anthony Randolph,C,20,GSW,33,8,22.7,4.2,9.4,.443,0.0,0.2,.200,4.1,9.2,.447,.445,3.3,4.1,.801,2.2,4.3,6.5,1.3,0.8,1.5,1.5,2.8,11.6,2009-10
Ronny Turiaf,C,27,GSW,42,20,20.8,2.0,3.5,.582,0.0,0.0,.000,2.0,3.5,.586,.582,0.9,1.9,.474,1.3,3.3,4.5,2.1,0.5,1.3,1.2,2.3,4.9,2009-10
C.J. Watson,PG,25,GSW,65,15,27.5,3.8,8.1,.468,0.7,2.2,.310,3.1,5.9,.527,.510,2.0,2.6,.771,0.4,2.2,2.6,2.8,1.6,0.1,1.1,1.9,10.3,2009-10
Reggie Williams,SF,23,GSW,24,10,32.6,5.8,11.8,.495,1.4,3.8,.359,4.5,8.0,.560,.553,2.2,2.6,.839,0.8,3.8,4.6,2.8,1.0,0.3,1.2,2.0,15.2,2009-10
David Andersen,C,29,HOU,63,0,14.1,2.3,5.4,.432,0.4,1.2,.346,1.9,4.2,.458,.472,0.7,1.1,.687,0.9,2.4,3.3,0.7,0.2,0.2,0.6,1.9,5.8,2009-10
Trevor Ariza,SF,24,HOU,72,71,36.5,5.5,13.9,.394,1.9,5.7,.334,3.6,8.2,.436,.462,2.1,3.2,.649,1.1,4.5,5.6,3.8,1.8,0.6,2.2,2.3,14.9,2009-10
Shane Battier,SG,31,HOU,67,62,32.4,2.7,6.7,.398,1.5,4.2,.362,1.1,2.5,.458,.511,1.1,1.6,.726,1.1,3.6,4.7,2.4,0.8,1.1,1.0,2.1,8.0,2009-10
Aaron Brooks,PG,25,HOU,82,82,35.6,7.0,16.2,.432,2.5,6.4,.398,4.5,9.8,.454,.511,3.0,3.6,.822,0.7,2.0,2.6,5.3,0.8,0.2,2.8,2.4,19.6,2009-10
Chase Budinger,SF,21,HOU,74,4,20.1,3.4,7.6,.441,1.2,3.4,.369,2.1,4.3,.497,.522,0.9,1.2,.770,0.5,2.5,3.0,1.2,0.5,0.1,0.6,1.1,8.9,2009-10
Will Conroy,PG,27,HOU,5,0,7.2,0.6,2.0,.300,0.0,0.6,.000,0.6,1.4,.429,.300,0.0,0.4,.000,0.0,0.6,0.6,1.4,0.0,0.0,0.8,1.0,1.2,2009-10
Brian Cook,PF,29,HOU,15,0,2.9,0.5,1.5,.304,0.1,0.6,.222,0.3,0.9,.357,.348,0.3,0.5,.714,0.1,0.5,0.6,0.1,0.0,0.1,0.4,0.3,1.4,2009-10
Chuck Hayes,C,26,HOU,82,82,21.6,2.0,4.0,.489,0.0,0.0,0,2.0,4.0,.489,.489,0.4,0.8,.545,1.8,3.8,5.7,1.7,0.9,0.5,0.9,2.7,4.4,2009-10
Kyle Lowry,PG,23,HOU,68,0,24.3,2.7,6.8,.397,0.5,2.0,.272,2.2,4.8,.448,.436,3.2,3.8,.827,1.3,2.3,3.6,4.5,0.9,0.1,1.7,2.5,9.1,2009-10
Luis Scola,PF,29,HOU,82,82,32.6,6.8,13.3,.514,0.0,0.1,.200,6.8,13.2,.515,.514,2.5,3.3,.779,2.1,6.5,8.6,2.1,0.8,0.3,2.0,3.0,16.2,2009-10
Jermaine Taylor,SG,23,HOU,31,4,9.8,1.5,3.8,.378,0.2,0.7,.227,1.3,3.1,.412,.399,1.1,1.5,.717,0.7,0.8,1.5,0.5,0.3,0.1,0.6,0.5,4.1,2009-10
Mike Dunleavy,SF,29,IND,67,15,22.2,3.4,8.3,.410,1.1,3.5,.318,2.3,4.8,.478,.478,2.0,2.4,.842,0.4,3.1,3.5,1.5,0.6,0.2,1.1,1.6,9.9,2009-10
T.J. Ford,PG,26,IND,47,32,25.3,4.0,8.9,.445,0.2,1.1,.160,3.8,7.8,.484,.455,2.2,2.9,.770,0.9,2.3,3.2,3.8,0.9,0.2,1.9,2.2,10.3,2009-10
Jeff Foster,C,33,IND,16,3,15.9,1.4,2.9,.478,0.0,0.1,.000,1.4,2.8,.489,.478,0.3,0.6,.556,2.1,2.9,5.1,1.3,0.2,0.3,0.9,2.8,3.1,2009-10
Danny Granger,SF,26,IND,62,62,36.7,7.9,18.4,.428,2.5,7.1,.361,5.3,11.3,.471,.498,5.9,6.9,.848,1.1,4.4,5.5,2.8,1.5,0.8,2.5,3.0,24.1,2009-10
Tyler Hansbrough,PF,24,IND,29,1,17.6,2.8,7.8,.360,0.0,0.1,.000,2.8,7.6,.367,.360,2.9,3.9,.743,2.1,2.7,4.8,1.0,0.6,0.3,0.7,2.4,8.5,2009-10
Luther Head,SG,27,IND,47,10,17.3,2.9,6.6,.437,0.8,2.2,.352,2.1,4.4,.481,.497,1.0,1.2,.828,0.1,1.6,1.7,1.5,0.4,0.2,1.1,1.1,7.6,2009-10
Roy Hibbert,C,23,IND,81,69,25.1,4.8,9.7,.495,0.0,0.1,.500,4.7,9.6,.495,.497,2.1,2.8,.754,2.2,3.5,5.7,2.0,0.4,1.6,1.8,3.5,11.7,2009-10
Dahntay Jones,SF,29,IND,76,26,24.9,3.8,8.2,.461,0.1,0.4,.125,3.7,7.8,.479,.464,2.6,3.4,.770,0.6,2.4,3.0,2.0,0.5,0.5,1.7,3.1,10.2,2009-10
Solomon Jones,C,25,IND,52,2,13.0,1.5,3.4,.443,0.0,0.1,.000,1.5,3.3,.451,.443,1.0,1.4,.718,1.0,1.8,2.8,0.6,0.3,0.7,0.8,2.4,4.0,2009-10
Josh McRoberts,C,22,IND,42,3,12.5,1.8,3.5,.521,0.2,0.5,.348,1.6,2.9,.553,.548,0.5,0.9,.500,1.0,2.1,3.0,1.0,0.4,0.4,0.5,1.8,4.3,2009-10
Troy Murphy,PF,29,IND,72,69,32.6,5.3,11.3,.472,1.8,4.6,.384,3.6,6.7,.533,.551,2.1,2.7,.798,1.8,8.4,10.2,2.1,1.0,0.5,1.4,2.4,14.6,2009-10
A.J. Price,PG,23,IND,56,2,15.4,2.6,6.3,.410,1.1,3.1,.345,1.5,3.2,.472,.494,1.1,1.3,.800,0.2,1.4,1.6,1.9,0.6,0.1,1.1,0.9,7.3,2009-10
Brandon Rush,SG,24,IND,82,64,30.4,3.6,8.6,.423,1.5,3.7,.411,2.1,4.9,.433,.511,0.7,1.1,.629,0.5,3.7,4.2,1.4,0.7,0.8,1.1,1.9,9.4,2009-10
Earl Watson,PG,30,IND,79,52,29.4,2.8,6.6,.426,0.7,2.3,.288,2.2,4.3,.500,.476,1.5,2.1,.710,0.7,2.4,3.0,5.1,1.3,0.2,2.2,2.3,7.8,2009-10
Rasual Butler,SF,30,LAC,82,64,33.0,4.3,10.6,.409,1.8,5.3,.336,2.6,5.3,.482,.493,1.5,1.8,.841,0.5,2.5,2.9,1.4,0.4,0.8,1.0,1.5,11.9,2009-10
Mardy Collins,SG,25,LAC,43,0,10.9,1.1,3.0,.367,0.1,0.4,.235,1.0,2.6,.387,.383,0.3,0.5,.619,0.3,0.9,1.2,1.0,0.5,0.0,0.7,1.0,2.6,2009-10
JamesOn Curry,PG,24,LAC,1,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-10
Baron Davis,PG,30,LAC,75,73,33.6,5.5,13.5,.406,1.1,3.9,.277,4.4,9.6,.459,.446,3.2,3.9,.821,0.7,2.9,3.5,8.0,1.7,0.6,2.8,2.8,15.3,2009-10
Ricky Davis,SF,30,LAC,36,2,13.9,1.7,4.0,.434,0.4,1.2,.381,1.3,2.8,.455,.490,0.5,0.9,.581,0.3,1.3,1.6,1.1,0.3,0.1,0.8,1.1,4.4,2009-10
Eric Gordon,SG,21,LAC,62,60,36.0,5.7,12.6,.449,1.9,5.2,.371,3.8,7.5,.503,.525,3.6,4.8,.742,0.4,2.2,2.6,3.0,1.1,0.2,2.3,1.5,16.9,2009-10
DeAndre Jordan,C,21,LAC,70,12,16.2,2.1,3.4,.605,0.0,0.0,.000,2.1,3.4,.610,.605,0.7,1.8,.375,1.7,3.3,5.0,0.3,0.2,0.9,1.1,2.2,4.8,2009-10
Chris Kaman,C,27,LAC,76,76,34.3,7.8,15.8,.490,0.0,0.1,.000,7.8,15.7,.492,.490,3.0,4.0,.749,2.4,6.8,9.3,1.6,0.5,1.2,2.9,2.8,18.5,2009-10
Steve Novak,SF,26,LAC,54,0,6.7,0.8,2.0,.389,0.4,1.3,.310,0.4,0.7,.541,.491,0.1,0.2,.778,0.0,0.6,0.6,0.1,0.1,0.0,0.0,0.4,2.1,2009-10
Kareem Rush,SG,29,LAC,7,0,8.3,0.6,1.6,.364,0.1,0.4,.333,0.4,1.1,.375,.409,0.0,0.0,0,0.1,0.7,0.9,0.6,0.3,0.4,0.4,1.1,1.3,2009-10
Brian Skinner,PF,33,LAC,16,1,7.7,0.6,1.6,.400,0.0,0.0,0,0.6,1.6,.400,.400,0.4,0.5,.750,0.6,1.1,1.7,0.0,0.2,0.3,0.4,1.3,1.6,2009-10
Craig Smith,PF,26,LAC,75,2,16.4,3.0,5.3,.569,0.0,0.1,.200,3.0,5.2,.574,.571,1.8,2.8,.635,1.3,2.5,3.8,1.1,0.4,0.3,1.2,2.6,7.8,2009-10
Shannon Brown,SG,24,LAL,82,7,20.7,3.1,7.2,.427,0.8,2.3,.328,2.3,4.9,.474,.480,1.2,1.5,.818,0.4,1.9,2.2,1.3,0.7,0.4,0.8,1.6,8.1,2009-10
Kobe Bryant,SG,31,LAL,73,73,38.8,9.8,21.5,.456,1.4,4.1,.329,8.5,17.4,.487,.488,6.0,7.4,.811,1.1,4.3,5.4,5.0,1.5,0.3,3.2,2.6,27.0,2009-10
Andrew Bynum,C,22,LAL,65,65,30.4,6.0,10.6,.570,0.0,0.0,.000,6.0,10.6,.571,.570,3.0,4.0,.739,2.7,5.6,8.3,1.0,0.5,1.4,1.8,3.0,15.0,2009-10
Jordan Farmar,PG,23,LAL,82,0,18.0,2.7,6.3,.435,1.0,2.8,.376,1.7,3.5,.483,.518,0.7,1.0,.671,0.2,1.4,1.6,1.5,0.6,0.1,0.9,1.3,7.2,2009-10
Derek Fisher,PG,35,LAL,82,82,27.2,2.6,6.8,.380,1.0,2.7,.348,1.6,4.1,.401,.450,1.4,1.6,.856,0.3,1.8,2.1,2.5,1.1,0.1,1.0,2.5,7.5,2009-10
Pau Gasol,C,29,LAL,65,65,37.0,7.0,13.0,.536,0.0,0.1,.000,7.0,12.9,.539,.536,4.4,5.6,.790,3.7,7.6,11.3,3.4,0.6,1.7,2.2,2.3,18.3,2009-10
Lamar Odom,PF,30,LAL,82,38,31.5,4.2,9.0,.463,0.7,2.2,.319,3.5,6.8,.510,.502,1.7,2.5,.693,2.2,7.5,9.8,3.3,0.9,0.7,1.8,2.8,10.8,2009-10
Josh Powell,PF,27,LAL,63,0,9.2,1.1,3.1,.366,0.1,0.3,.438,1.0,2.8,.360,.384,0.3,0.5,.645,0.7,1.1,1.8,0.6,0.1,0.1,0.5,1.1,2.7,2009-10
Sasha Vujačić,SG,25,LAL,67,1,8.6,1.0,2.4,.402,0.4,1.2,.309,0.6,1.2,.494,.479,0.4,0.5,.848,0.4,0.8,1.2,0.6,0.3,0.1,0.3,1.0,2.8,2009-10
Luke Walton,SF,29,LAL,29,0,9.4,1.0,2.9,.357,0.2,0.6,.412,0.8,2.3,.343,.399,0.1,0.1,.500,0.4,0.9,1.3,1.4,0.3,0.0,0.4,0.7,2.4,2009-10
Metta World Peace,SF,30,LAL,77,77,33.8,4.0,9.6,.414,1.4,3.8,.355,2.6,5.8,.453,.484,1.7,2.4,.688,1.3,3.0,4.3,3.0,1.4,0.3,1.6,2.1,11.0,2009-10
Darrell Arthur,PF,21,MEM,32,1,14.3,2.0,4.6,.432,0.0,0.0,.000,2.0,4.5,.434,.432,0.5,0.9,.567,1.2,2.3,3.4,0.5,0.4,0.4,0.7,1.9,4.5,2009-10
DeMarre Carroll,SF,23,MEM,71,1,11.2,1.2,3.1,.396,0.0,0.1,.000,1.2,3.0,.407,.396,0.5,0.7,.623,0.7,1.4,2.1,0.5,0.4,0.1,0.3,1.5,2.9,2009-10
Mike Conley,PG,22,MEM,80,80,32.1,4.6,10.4,.445,1.0,2.7,.387,3.6,7.7,.464,.494,1.7,2.3,.743,0.4,2.0,2.4,5.3,1.4,0.2,2.1,2.2,12.0,2009-10
Marc Gasol,C,25,MEM,69,69,35.8,5.5,9.4,.581,0.0,0.0,.000,5.5,9.4,.582,.581,3.7,5.4,.670,3.0,6.3,9.3,2.4,1.0,1.6,2.0,3.7,14.6,2009-10
Rudy Gay,SF,23,MEM,80,80,39.7,7.5,16.1,.466,0.8,2.5,.327,6.7,13.6,.492,.491,3.8,5.0,.753,1.4,4.5,5.9,1.9,1.5,0.8,2.1,2.5,19.6,2009-10
Trey Gilder,SF,25,MEM,2,0,2.5,0.5,0.5,1.000,0.0,0.0,0,0.5,0.5,1.000,1.000,0.0,0.0,0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,1.0,2009-10
Hamed Haddadi,C,24,MEM,36,0,6.7,0.7,1.7,.387,0.0,0.1,.000,0.7,1.6,.407,.387,0.4,0.5,.737,0.7,1.4,2.1,0.3,0.0,0.4,0.6,1.6,1.7,2009-10
Steven Hunter,C,28,MEM,21,0,7.5,0.8,2.0,.395,0.0,0.0,0,0.8,2.0,.395,.395,0.9,1.7,.528,0.9,1.1,2.0,0.0,0.0,0.5,0.4,0.5,2.5,2009-10
O.J. Mayo,SG,22,MEM,82,82,38.0,6.6,14.4,.458,1.7,4.3,.383,5.0,10.1,.490,.516,2.6,3.2,.809,0.7,3.0,3.8,3.0,1.2,0.2,2.1,2.1,17.5,2009-10
Zach Randolph,PF,28,MEM,81,81,37.7,8.0,16.5,.488,0.2,0.6,.288,7.9,15.9,.496,.494,4.5,5.7,.778,4.1,7.7,11.7,1.8,1.0,0.4,2.1,2.8,20.8,2009-10
Hasheem Thabeet,C,22,MEM,68,13,13.0,1.1,1.9,.588,0.0,0.0,0,1.1,1.9,.588,.588,0.8,1.4,.581,1.3,2.3,3.6,0.2,0.2,1.3,0.6,2.4,3.1,2009-10
Jamaal Tinsley,PG,31,MEM,38,1,15.5,1.4,3.7,.371,0.2,1.0,.179,1.2,2.7,.446,.396,0.6,0.7,.815,0.3,1.4,1.7,2.8,0.9,0.1,1.7,1.8,3.5,2009-10
Marcus Williams,PG,24,MEM,62,1,14.1,1.7,4.4,.384,0.4,1.3,.296,1.3,3.1,.421,.428,0.6,0.9,.673,0.2,1.3,1.5,2.6,0.5,0.0,1.2,0.7,4.3,2009-10
Sam Young,SF,24,MEM,80,1,16.5,2.8,6.2,.451,0.1,0.7,.196,2.7,5.5,.483,.462,1.7,2.2,.777,1.0,1.6,2.5,0.7,0.4,0.3,1.2,1.3,7.4,2009-10
Joel Anthony,C,27,MIA,80,16,16.5,1.0,2.0,.478,0.0,0.0,0,1.0,2.0,.478,.478,0.8,1.2,.717,1.5,1.6,3.1,0.2,0.3,1.4,0.6,2.0,2.7,2009-10
Carlos Arroyo,PG,30,MIA,72,35,22.0,2.5,5.2,.475,0.1,0.3,.280,2.4,4.9,.489,.484,1.1,1.3,.844,0.4,1.4,1.8,3.1,0.5,0.1,0.8,1.4,6.1,2009-10
Michael Beasley,PF,21,MIA,78,78,29.8,6.0,13.3,.450,0.4,1.3,.275,5.6,12.0,.469,.463,2.5,3.1,.800,1.6,4.8,6.4,1.3,1.0,0.6,1.7,2.8,14.8,2009-10
Mario Chalmers,PG,23,MIA,73,22,24.8,2.5,6.2,.401,1.0,3.2,.318,1.5,3.0,.491,.483,1.1,1.5,.745,0.3,1.5,1.8,3.4,1.2,0.2,1.7,2.4,7.1,2009-10
Daequan Cook,SG,22,MIA,45,3,15.4,1.8,5.6,.320,0.9,2.8,.317,0.9,2.8,.323,.399,0.5,0.6,.840,0.2,1.6,1.8,1.0,0.3,0.2,0.5,1.1,5.0,2009-10
Yakhouba Diawara,SG,27,MIA,6,2,7.3,0.3,1.7,.200,0.2,1.0,.167,0.2,0.7,.250,.250,0.0,0.0,0,0.2,0.5,0.7,0.5,0.2,0.0,0.5,1.3,0.8,2009-10
Udonis Haslem,PF,29,MIA,78,0,27.9,4.0,8.1,.494,0.0,0.0,0,4.0,8.1,.494,.494,1.9,2.5,.762,2.1,5.9,8.1,0.7,0.4,0.3,1.0,2.2,9.9,2009-10
James Jones,SF,29,MIA,36,6,14.0,1.2,3.3,.361,1.0,2.5,.411,0.2,0.8,.207,.517,0.6,0.8,.821,0.1,1.1,1.3,0.5,0.3,0.1,0.3,1.3,4.1,2009-10
Jamaal Magloire,C,31,MIA,36,0,10.0,0.8,1.6,.500,0.0,0.0,0,0.8,1.6,.500,.500,0.6,1.6,.356,1.1,2.2,3.4,0.0,0.3,0.3,0.5,1.6,2.1,2009-10
Jermaine O'Neal,C,31,MIA,70,70,28.4,5.6,10.6,.529,0.0,0.0,.000,5.6,10.6,.530,.529,2.3,3.2,.720,1.8,5.2,6.9,1.3,0.4,1.4,1.8,3.0,13.6,2009-10
Quentin Richardson,SF,29,MIA,76,75,27.4,3.2,7.4,.431,1.9,4.7,.397,1.3,2.7,.493,.558,0.7,0.9,.732,0.8,4.1,4.9,1.2,0.9,0.2,0.8,2.2,8.9,2009-10
Dwyane Wade,SG,28,MIA,77,77,36.3,9.3,19.6,.476,0.9,3.2,.300,8.4,16.5,.509,.500,6.9,9.1,.761,1.4,3.5,4.8,6.5,1.8,1.1,3.3,2.4,26.6,2009-10
Dorell Wright,SF,24,MIA,72,1,20.8,2.7,5.8,.463,0.8,2.2,.389,1.8,3.6,.508,.536,0.8,1.0,.884,0.7,2.6,3.3,1.3,0.7,0.4,0.7,1.3,7.1,2009-10
Charlie Bell,SG,30,MIL,71,39,22.7,2.4,6.2,.381,1.0,2.8,.365,1.4,3.4,.395,.464,0.7,0.9,.716,0.4,1.4,1.9,1.5,0.5,0.2,0.8,1.9,6.5,2009-10
Andrew Bogut,C,25,MIL,69,69,32.3,6.9,13.2,.520,0.0,0.0,.000,6.9,13.2,.521,.520,2.2,3.4,.629,3.0,7.1,10.2,1.8,0.6,2.5,1.9,3.2,15.9,2009-10
Carlos Delfino,SF,27,MIL,75,66,30.4,4.0,9.8,.408,1.8,4.9,.367,2.2,4.9,.450,.500,1.2,1.6,.782,0.7,4.6,5.3,2.7,1.1,0.3,1.6,1.8,11.0,2009-10
Dan Gadzuric,C,31,MIL,32,6,9.8,1.2,2.8,.438,0.0,0.0,0,1.2,2.8,.438,.438,0.3,0.8,.400,1.2,1.7,2.9,0.4,0.3,0.4,0.5,2.0,2.8,2009-10
Ersan İlyasova,PF,22,MIL,81,31,23.4,4.0,9.0,.443,1.0,3.0,.336,3.0,6.0,.496,.499,1.4,2.0,.715,1.9,4.4,6.4,1.0,0.7,0.3,0.9,3.1,10.4,2009-10
Brandon Jennings,PG,20,MIL,82,82,32.6,5.5,14.8,.371,1.8,4.7,.374,3.7,10.1,.370,.431,2.7,3.3,.817,0.6,2.8,3.4,5.7,1.3,0.2,2.4,2.3,15.5,2009-10
Luc Mbah a Moute,PF,23,MIL,73,62,25.6,2.4,5.1,.480,0.1,0.2,.353,2.3,4.8,.486,.488,1.3,1.8,.699,2.3,3.1,5.5,1.1,0.8,0.5,1.0,2.5,6.2,2009-10
Michael Redd,SG,30,MIL,18,12,27.3,4.2,11.8,.352,1.0,3.3,.300,3.2,8.5,.373,.394,2.6,3.7,.712,0.6,2.4,3.0,2.2,1.1,0.1,0.8,1.3,11.9,2009-10
Luke Ridnour,PG,28,MIL,82,0,21.5,4.0,8.4,.478,0.8,2.2,.381,3.2,6.2,.513,.528,1.5,1.7,.907,0.3,1.5,1.7,4.0,0.7,0.1,1.3,2.2,10.4,2009-10
Jerry Stackhouse,SG,35,MIL,42,0,20.4,3.1,7.5,.408,1.1,3.1,.346,2.0,4.4,.452,.479,1.3,1.6,.797,0.5,1.9,2.4,1.7,0.5,0.2,1.6,1.3,8.5,2009-10
Kurt Thomas,C,37,MIL,70,9,15.0,1.4,3.0,.476,0.0,0.0,0,1.4,3.0,.476,.476,0.2,0.2,.800,1.2,3.0,4.2,0.7,0.4,0.7,0.7,2.3,3.0,2009-10
Roko Ukić,PG,25,MIL,13,0,7.5,1.1,2.3,.467,0.2,0.9,.250,0.8,1.4,.611,.517,0.7,0.8,.818,0.0,0.2,0.2,0.9,0.1,0.0,0.5,0.5,3.1,2009-10
Corey Brewer,SG,23,MIN,82,82,30.3,5.0,11.6,.431,1.0,2.9,.346,4.0,8.7,.459,.474,2.0,3.1,.648,0.9,2.5,3.4,2.4,1.4,0.4,2.0,2.7,13.0,2009-10
Brian Cardinal,PF,32,MIN,29,0,9.2,0.5,1.2,.389,0.1,0.3,.333,0.4,0.9,.407,.431,0.6,0.6,.944,0.2,0.8,1.0,0.8,0.3,0.1,0.2,1.9,1.7,2009-10
Wayne Ellington,SG,22,MIN,76,1,18.2,2.5,5.9,.424,0.8,2.1,.395,1.7,3.8,.441,.496,0.8,0.9,.871,0.4,1.7,2.1,1.0,0.3,0.1,1.0,0.9,6.6,2009-10
Jonny Flynn,PG,20,MIN,81,81,28.9,4.9,11.8,.417,1.0,2.7,.358,4.0,9.1,.434,.457,2.8,3.3,.826,0.3,2.1,2.4,4.4,1.0,0.0,2.9,1.2,13.5,2009-10
Ryan Gomes,SF,27,MIN,76,64,29.1,4.3,9.6,.447,1.0,2.6,.372,3.3,7.0,.475,.497,1.4,1.7,.825,1.0,3.6,4.6,1.6,0.8,0.2,1.3,2.0,10.9,2009-10
Ryan Hollins,C,25,MIN,73,27,16.8,2.3,4.2,.558,0.0,0.0,.000,2.3,4.1,.560,.558,1.5,2.2,.690,1.1,1.8,2.8,0.7,0.3,0.5,1.3,2.7,6.1,2009-10
Nathan Jawai,C,23,MIN,39,2,10.6,1.3,2.8,.441,0.0,0.0,.000,1.3,2.8,.445,.441,0.7,1.0,.684,1.3,1.4,2.7,0.6,0.3,0.2,0.7,1.5,3.2,2009-10
Al Jefferson,C,25,MIN,76,76,32.4,7.4,14.8,.498,0.0,0.1,.000,7.4,14.8,.500,.498,2.4,3.5,.680,2.4,6.9,9.3,1.8,0.8,1.3,1.8,2.7,17.1,2009-10
Kevin Love,PF,21,MIN,60,22,28.6,4.9,10.8,.450,0.6,1.8,.330,4.3,9.0,.474,.478,3.8,4.6,.815,3.8,7.2,11.0,2.3,0.7,0.4,2.0,2.3,14.0,2009-10
Sasha Pavlović,SF,26,MIN,71,0,12.4,1.5,4.2,.363,0.5,1.7,.297,1.0,2.6,.407,.422,0.1,0.4,.385,0.2,1.5,1.6,0.8,0.3,0.1,0.7,1.2,3.7,2009-10
Oleksiy Pecherov,C,24,MIN,44,5,10.2,1.8,4.3,.410,0.3,1.2,.269,1.4,3.1,.463,.447,0.7,0.7,.906,0.7,2.1,2.8,0.3,0.2,0.3,0.7,1.3,4.5,2009-10
Ramon Sessions,PG,23,MIN,82,1,21.1,3.1,6.8,.456,0.0,0.2,.067,3.1,6.6,.467,.457,2.0,2.8,.717,0.7,1.9,2.6,3.1,0.7,0.1,1.7,1.7,8.2,2009-10
Damien Wilkins,SF,30,MIN,80,31,19.8,2.1,4.8,.433,0.2,0.8,.295,1.8,4.0,.459,.457,1.3,1.6,.798,0.9,2.2,3.1,1.7,0.8,0.3,1.0,1.8,5.6,2009-10
Darren Collison,PG,22,NOH,76,37,27.8,4.9,10.4,.477,0.6,1.5,.400,4.3,8.9,.490,.506,1.9,2.3,.851,0.5,2.0,2.5,5.7,1.0,0.1,2.7,1.2,12.4,2009-10
Sean Marks,C,34,NOH,14,0,5.4,0.3,0.6,.500,0.0,0.0,0,0.3,0.6,.500,.500,0.1,0.4,.400,1.0,0.6,1.6,0.1,0.0,0.2,0.1,1.2,0.7,2009-10
Emeka Okafor,C,27,NOH,82,82,28.9,4.2,8.0,.530,0.0,0.0,0,4.2,8.0,.530,.530,1.9,3.3,.562,3.1,6.0,9.0,0.7,0.7,1.5,1.4,2.7,10.4,2009-10
Chris Paul,PG,24,NOH,45,45,38.0,7.0,14.2,.493,1.2,2.8,.409,5.8,11.3,.514,.534,3.6,4.2,.847,0.4,3.8,4.2,10.7,2.1,0.2,2.5,2.6,18.7,2009-10
Morris Peterson,SG,32,NOH,46,39,21.2,2.5,6.5,.385,1.3,3.7,.363,1.2,2.8,.415,.488,0.7,1.2,.611,0.4,2.4,2.7,0.9,0.5,0.1,0.6,1.8,7.1,2009-10
James Posey,SF,33,NOH,77,2,22.5,1.6,4.5,.365,1.1,3.1,.335,0.6,1.3,.437,.483,0.9,1.0,.825,0.4,3.9,4.3,1.5,0.5,0.2,0.7,2.6,5.2,2009-10
Darius Songaila,C,31,NOH,75,1,18.8,3.2,6.5,.494,0.0,0.1,.167,3.2,6.4,.498,.495,0.8,1.0,.811,0.8,2.3,3.1,0.9,0.8,0.2,1.1,2.7,7.2,2009-10
Peja StojakoviÄ‡,SF,32,NOH,62,55,31.4,4.5,11.1,.404,2.1,5.7,.375,2.4,5.4,.435,.500,1.5,1.7,.897,0.6,3.0,3.7,1.5,0.8,0.1,0.9,1.3,12.6,2009-10
Marcus Thornton,SG,22,NOH,73,17,25.6,5.5,12.1,.451,1.6,4.3,.374,3.8,7.8,.493,.517,2.0,2.4,.814,1.0,1.9,2.9,1.6,0.8,0.2,1.0,1.7,14.5,2009-10
David West,PF,29,NOH,81,81,36.4,7.6,15.1,.505,0.1,0.3,.259,7.6,14.8,.510,.508,3.7,4.2,.865,2.0,5.4,7.5,3.0,0.9,0.7,2.1,2.9,19.0,2009-10
Julian Wright,SF,22,NOH,68,14,12.8,1.7,3.4,.500,0.0,0.1,.333,1.7,3.3,.504,.504,0.4,0.6,.610,0.9,1.3,2.1,0.6,0.4,0.3,0.6,0.7,3.8,2009-10
Earl Barron,C,28,NYK,7,6,33.1,4.3,9.7,.441,0.0,0.0,0,4.3,9.7,.441,.441,3.1,4.1,.759,4.4,6.6,11.0,1.1,0.6,0.6,1.6,3.4,11.7,2009-10
Jonathan Bender,SF,29,NYK,25,1,11.7,1.6,4.0,.400,0.6,1.6,.359,1.0,2.4,.426,.470,1.0,1.0,.923,0.6,1.5,2.1,0.6,0.1,0.7,1.1,1.3,4.7,2009-10
Wilson Chandler,SG,22,NYK,65,64,35.7,6.3,13.2,.479,0.6,2.3,.267,5.7,10.9,.524,.502,2.0,2.5,.806,1.4,3.9,5.4,2.1,0.7,0.8,1.7,2.8,15.3,2009-10
Eddy Curry,C,27,NYK,7,0,8.9,1.1,3.0,.381,0.0,0.0,0,1.1,3.0,.381,.381,1.4,2.4,.588,0.6,1.3,1.9,0.0,0.0,0.1,1.9,1.9,3.7,2009-10
