PLAYER,POS,AGE,TEAM,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,SEASON
Andrei Kirilenko,SF,31,MIN,64,64,31.8,4.4,8.8,.507,0.5,1.9,.292,3.9,6.9,.566,.538,2.9,3.9,.752,1.6,4.1,5.7,2.8,1.5,1.0,1.9,1.3,12.4,2012-13
Malcolm Lee,SG,22,MIN,16,12,18.1,1.8,4.8,.382,0.5,1.5,.333,1.3,3.3,.404,.434,0.8,1.3,.600,0.9,1.5,2.4,1.3,0.8,0.4,0.6,1.9,4.9,2012-13
Kevin Love,PF,24,MIN,18,18,34.3,5.8,16.6,.352,1.1,5.1,.217,4.7,11.4,.413,.386,5.6,7.9,.704,3.6,10.4,14.0,2.3,0.7,0.5,2.2,1.9,18.3,2012-13
Nikola Peković,C,27,MIN,62,62,31.6,6.2,12.0,.520,0.0,0.0,0,6.2,12.0,.520,.520,3.9,5.2,.744,3.7,5.1,8.8,0.9,0.7,0.8,1.6,2.3,16.3,2012-13
Luke Ridnour,SG,31,MIN,82,82,30.2,4.5,9.9,.453,0.8,2.6,.311,3.7,7.3,.503,.493,1.7,2.0,.848,0.5,2.0,2.5,3.8,1.0,0.2,1.6,2.3,11.5,2012-13
Brandon Roy,SG,28,MIN,5,5,24.4,2.2,7.0,.314,0.0,1.8,.000,2.2,5.2,.423,.314,1.4,2.0,.700,0.6,2.2,2.8,4.6,0.6,0.0,1.4,1.0,5.8,2012-13
Ricky Rubio,PG,22,MIN,57,47,29.7,3.2,9.0,.360,0.5,1.6,.293,2.8,7.4,.374,.386,3.7,4.6,.799,0.8,3.2,4.0,7.3,2.4,0.1,3.0,2.5,10.7,2012-13
Alexey Shved,SG,24,MIN,77,16,23.9,3.1,8.2,.372,1.1,3.7,.295,2.0,4.5,.435,.439,1.4,1.9,.720,0.5,1.7,2.3,3.7,0.7,0.4,1.9,1.5,8.6,2012-13
Greg Stiemsma,C,27,MIN,76,19,15.9,1.7,3.7,.457,0.0,0.0,0,1.7,3.7,.457,.457,0.7,0.9,.768,0.8,2.6,3.4,0.4,0.6,1.2,0.8,2.4,4.0,2012-13
Derrick Williams,PF,21,MIN,78,56,24.6,4.3,10.1,.430,0.8,2.5,.332,3.5,7.6,.463,.471,2.5,3.5,.706,1.2,4.3,5.5,0.6,0.6,0.5,1.3,1.6,12.0,2012-13
Al-Farouq Aminu,SF,22,NOH,76,71,27.2,3.0,6.2,.475,0.1,0.3,.211,2.9,6.0,.486,.479,1.3,1.8,.737,1.8,5.9,7.7,1.4,1.2,0.7,1.5,2.0,7.3,2012-13
Ryan Anderson,PF,24,NOH,81,22,30.9,5.8,13.8,.423,2.6,6.9,.382,3.2,6.9,.464,.519,1.9,2.2,.844,2.4,4.0,6.4,1.2,0.5,0.4,1.2,2.2,16.2,2012-13
Anthony Davis,PF,19,NOH,64,60,28.8,5.5,10.6,.516,0.0,0.1,.000,5.5,10.5,.521,.516,2.6,3.5,.751,2.6,5.6,8.2,1.0,1.2,1.8,1.4,2.5,13.5,2012-13
Eric Gordon,SG,24,NOH,42,40,30.1,5.6,13.9,.402,1.3,4.1,.324,4.3,9.8,.436,.450,4.5,5.3,.842,0.2,1.6,1.8,3.3,1.1,0.2,2.8,1.8,17.0,2012-13
Xavier Henry,SF,21,NOH,50,2,12.5,1.3,3.2,.410,0.1,0.2,.364,1.2,3.0,.413,.422,1.2,1.8,.630,0.4,1.4,1.8,0.3,0.3,0.1,0.6,1.4,3.9,2012-13
Robin Lopez,C,24,NOH,82,82,26.0,4.7,8.8,.534,0.0,0.0,0,4.7,8.8,.534,.534,2.0,2.5,.778,2.8,2.9,5.6,0.8,0.4,1.6,1.3,2.0,11.3,2012-13
Roger Mason,SG,32,NOH,69,13,17.7,1.9,4.4,.433,1.0,2.3,.415,1.0,2.1,.452,.541,0.6,0.6,.907,0.2,1.8,1.9,1.1,0.4,0.2,0.7,1.5,5.3,2012-13
Darius Miller,SF,22,NOH,52,2,13.3,0.8,2.1,.407,0.4,1.1,.393,0.4,1.0,.423,.509,0.2,0.2,1.000,0.2,1.3,1.5,0.8,0.3,0.2,0.4,1.7,2.3,2012-13
Austin Rivers,SG,20,NOH,61,26,23.2,2.4,6.4,.372,0.5,1.4,.326,1.9,5.0,.385,.408,1.0,1.8,.546,0.3,1.5,1.8,2.1,0.4,0.1,1.2,2.0,6.2,2012-13
Brian Roberts,PG,27,NOH,78,5,17.0,2.7,6.6,.417,0.8,2.0,.386,2.0,4.6,.430,.475,0.9,1.0,.909,0.2,1.0,1.2,2.8,0.5,0.0,0.9,1.4,7.1,2012-13
Henry Sims,C,22,NOH,2,0,2.5,1.0,1.5,.667,0.0,0.0,0,1.0,1.5,.667,.667,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,2.0,2012-13
Jason Smith,C,26,NOH,51,0,17.2,3.3,6.7,.490,0.0,0.1,.000,3.3,6.6,.496,.490,1.7,2.0,.843,1.3,2.4,3.6,0.7,0.3,0.9,1.1,2.4,8.2,2012-13
Lance Thomas,SF,24,NOH,59,9,10.9,0.9,1.8,.500,0.0,0.0,0,0.9,1.8,.500,.500,0.7,1.0,.729,0.7,1.2,1.9,0.3,0.2,0.1,0.2,1.3,2.5,2012-13
Greivis VÃ¡squez,PG,26,NOH,78,78,34.4,5.6,13.0,.433,1.1,3.1,.342,4.6,9.9,.462,.474,1.6,2.0,.805,0.6,3.8,4.3,9.0,0.8,0.1,3.2,2.4,13.9,2012-13
Carmelo Anthony,PF,28,NYK,67,67,37.0,10.0,22.2,.449,2.3,6.2,.379,7.6,16.0,.476,.502,6.3,7.6,.830,2.0,4.9,6.9,2.6,0.8,0.5,2.6,3.1,28.7,2012-13
Marcus Camby,PF,38,NYK,24,4,10.4,0.7,2.2,.321,0.0,0.0,0,0.7,2.2,.321,.321,0.3,0.8,.421,1.0,2.3,3.3,0.6,0.3,0.6,0.6,1.2,1.8,2012-13
Tyson Chandler,C,30,NYK,66,66,32.8,3.9,6.1,.638,0.0,0.0,0,3.9,6.1,.638,.638,2.7,3.9,.694,4.1,6.6,10.7,0.9,0.6,1.1,1.3,2.8,10.4,2012-13
Chris Copeland,PF,28,NYK,56,13,15.4,3.3,6.8,.479,1.1,2.5,.421,2.2,4.3,.513,.557,1.1,1.5,.759,0.6,1.5,2.1,0.5,0.3,0.2,0.9,1.9,8.7,2012-13
Raymond Felton,PG,28,NYK,68,68,34.0,5.5,13.0,.427,1.4,3.8,.360,4.2,9.2,.455,.480,1.5,1.9,.789,0.8,2.1,2.9,5.5,1.4,0.2,2.3,1.9,13.9,2012-13
Solomon Jones,PF,28,NYK,2,1,13.0,0.0,0.5,.000,0.0,0.0,0,0.0,0.5,.000,.000,0.0,0.0,0,0.5,1.0,1.5,0.0,0.0,0.5,1.5,1.5,0.0,2012-13
Jason Kidd,SG,39,NYK,76,48,26.9,2.0,5.4,.372,1.5,4.3,.351,0.5,1.1,.452,.511,0.5,0.6,.833,0.7,3.6,4.3,3.3,1.6,0.3,1.0,1.6,6.0,2012-13
Kenyon Martin,C,35,NYK,18,11,23.9,3.1,5.2,.602,0.0,0.0,0,3.1,5.2,.602,.602,0.9,2.2,.425,1.9,3.4,5.3,0.4,0.9,0.9,0.9,3.6,7.2,2012-13
Steve Novak,SF,29,NYK,81,1,20.3,2.2,5.3,.414,1.8,4.3,.425,0.4,1.0,.367,.587,0.4,0.4,.909,0.2,1.7,1.9,0.4,0.3,0.1,0.1,1.2,6.6,2012-13
Pablo Prigioni,PG,35,NYK,78,18,16.2,1.3,2.8,.455,0.7,1.7,.396,0.6,1.1,.547,.575,0.3,0.3,.880,0.5,1.3,1.8,3.0,0.9,0.0,1.1,1.6,3.5,2012-13
Quentin Richardson,SF,32,NYK,1,0,29.0,1.0,11.0,.091,1.0,4.0,.250,0.0,7.0,.000,.136,2.0,2.0,1.000,5.0,5.0,10.0,1.0,0.0,0.0,2.0,1.0,5.0,2012-13
Iman Shumpert,SG,22,NYK,45,45,22.1,2.4,6.1,.396,1.1,2.8,.402,1.3,3.3,.392,.489,0.8,1.0,.766,0.7,2.3,3.0,1.7,1.0,0.2,0.8,2.2,6.8,2012-13
J.R. Smith,SG,27,NYK,80,0,33.5,6.6,15.6,.422,1.9,5.5,.356,4.7,10.2,.458,.484,3.0,3.9,.762,0.8,4.5,5.3,2.7,1.3,0.3,1.7,2.8,18.1,2012-13
Amar'e Stoudemire,PF,30,NYK,29,0,23.5,5.3,9.2,.577,0.0,0.0,0,5.3,9.2,.577,.577,3.6,4.5,.808,2.1,2.9,5.0,0.4,0.3,0.7,1.7,3.1,14.2,2012-13
Kurt Thomas,PF,40,NYK,39,17,10.1,1.2,2.1,.542,0.0,0.0,1.000,1.1,2.1,.537,.548,0.2,0.3,.462,0.6,1.7,2.3,0.5,0.3,0.4,0.2,1.3,2.5,2012-13
Rasheed Wallace,C,38,NYK,21,0,14.1,2.6,6.8,.387,1.0,3.3,.319,1.6,3.5,.452,.465,0.7,1.0,.700,0.5,3.4,4.0,0.3,0.6,0.7,0.5,1.9,7.0,2012-13
James White,SF,30,NYK,57,16,7.6,0.9,2.0,.431,0.2,0.7,.341,0.6,1.3,.480,.491,0.2,0.3,.579,0.1,0.8,0.8,0.5,0.2,0.1,0.3,0.8,2.2,2012-13
Nick Collison,C,32,OKC,81,2,19.5,2.2,3.7,.595,0.0,0.0,.000,2.2,3.6,.603,.595,0.7,1.0,.769,1.5,2.6,4.1,1.5,0.6,0.4,0.9,2.4,5.1,2012-13
Kevin Durant,SF,24,OKC,81,81,38.5,9.0,17.7,.510,1.7,4.1,.416,7.3,13.6,.539,.559,8.4,9.3,.905,0.6,7.3,7.9,4.6,1.4,1.3,3.5,1.8,28.1,2012-13
Serge Ibaka,PF,23,OKC,80,80,31.1,5.6,9.7,.573,0.3,0.7,.351,5.3,9.0,.591,.586,1.8,2.4,.749,2.8,4.9,7.7,0.5,0.4,3.0,1.6,2.7,13.2,2012-13
Reggie Jackson,PG,22,OKC,70,0,14.2,2.1,4.6,.458,0.3,1.5,.231,1.8,3.2,.566,.495,0.7,0.9,.839,0.3,2.1,2.4,1.7,0.4,0.2,0.8,1.2,5.3,2012-13
Perry Jones,SF,21,OKC,38,1,7.4,1.0,2.6,.394,0.0,0.1,.000,1.0,2.6,.402,.394,0.3,0.4,.667,0.3,1.3,1.6,0.3,0.1,0.2,0.4,0.6,2.3,2012-13
Jeremy Lamb,SF,20,OKC,23,0,6.4,1.0,3.0,.353,0.4,1.3,.300,0.7,1.7,.395,.419,0.6,0.6,1.000,0.2,0.6,0.8,0.2,0.1,0.1,0.3,0.6,3.1,2012-13
DeAndre Liggins,SG,24,OKC,39,1,7.4,0.5,1.2,.447,0.2,0.5,.368,0.4,0.7,.500,.521,0.2,0.5,.500,0.3,1.0,1.4,0.4,0.5,0.1,0.4,0.8,1.5,2012-13
Kevin Martin,SG,29,OKC,77,0,27.7,4.5,10.1,.450,2.1,4.8,.426,2.5,5.3,.472,.551,2.8,3.2,.890,0.4,1.9,2.3,1.4,0.9,0.1,1.3,1.8,14.0,2012-13
Daniel Orton,C,22,OKC,13,0,8.0,0.9,2.0,.462,0.0,0.0,0,0.9,2.0,.462,.462,0.7,1.3,.529,1.0,1.0,2.0,0.3,0.3,0.2,0.3,1.0,2.5,2012-13
Kendrick Perkins,C,28,OKC,78,78,25.1,1.8,4.0,.457,0.0,0.0,.000,1.8,4.0,.458,.457,0.6,0.9,.611,1.4,4.6,6.0,1.4,0.6,1.1,1.4,2.9,4.2,2012-13
Thabo Sefolosha,SG,28,OKC,81,81,27.5,2.8,5.8,.481,1.3,3.2,.419,1.4,2.6,.558,.597,0.7,0.9,.826,0.7,3.2,3.9,1.5,1.3,0.5,0.8,2.2,7.6,2012-13
Hasheem Thabeet,C,25,OKC,66,4,11.7,1.0,1.6,.604,0.0,0.0,0,1.0,1.6,.604,.604,0.5,0.8,.604,1.0,1.9,3.0,0.2,0.5,0.9,0.6,2.2,2.4,2012-13
Russell Westbrook,PG,24,OKC,82,82,34.9,8.2,18.7,.438,1.2,3.7,.323,7.0,15.1,.466,.470,5.6,7.0,.800,1.4,3.9,5.2,7.4,1.8,0.3,3.3,2.3,23.2,2012-13
Arron Afflalo,SF,27,ORL,64,64,36.0,6.2,14.1,.439,1.1,3.8,.300,5.1,10.4,.489,.478,3.0,3.5,.857,0.5,3.3,3.7,3.2,0.6,0.2,2.2,2.1,16.5,2012-13
Glen Davis,PF,27,ORL,34,33,31.3,6.3,14.1,.448,0.0,0.1,.000,6.3,14.0,.450,.448,2.5,3.4,.718,1.6,5.6,7.2,2.1,0.9,0.6,1.9,2.6,15.1,2012-13
Maurice Harkless,SF,19,ORL,76,59,26.0,3.4,7.4,.461,0.4,1.5,.274,3.0,5.9,.510,.489,1.0,1.7,.570,1.6,2.8,4.4,0.7,1.2,0.8,0.9,1.9,8.2,2012-13
Al Harrington,C,32,ORL,10,0,11.9,2.0,5.7,.351,0.8,3.0,.267,1.2,2.7,.444,.421,0.3,0.4,.750,0.6,2.1,2.7,1.0,0.4,0.1,0.7,1.8,5.1,2012-13
DeQuan Jones,SF,22,ORL,63,17,12.7,1.5,3.5,.436,0.1,0.6,.257,1.4,2.9,.470,.456,0.5,0.8,.667,0.3,1.4,1.7,0.3,0.3,0.3,0.5,0.9,3.7,2012-13
E'Twaun Moore,SG,23,ORL,75,21,22.4,3.2,8.0,.396,0.9,2.6,.340,2.3,5.3,.424,.452,0.6,0.8,.797,0.6,1.6,2.2,2.7,0.7,0.3,1.4,1.6,7.8,2012-13
Jameer Nelson,PG,30,ORL,56,56,35.3,5.5,13.9,.392,2.2,6.3,.341,3.3,7.6,.435,.470,1.6,1.8,.873,0.4,3.3,3.7,7.4,1.3,0.1,2.8,2.9,14.7,2012-13
Andrew Nicholson,PF,23,ORL,75,28,16.7,3.4,6.5,.527,0.0,0.0,0,3.4,6.5,.527,.527,1.0,1.3,.798,0.9,2.5,3.4,0.6,0.3,0.4,1.1,1.8,7.8,2012-13
Kyle O'Quinn,C,22,ORL,57,5,11.2,1.8,3.5,.513,0.0,0.0,.000,1.8,3.4,.515,.513,0.5,0.8,.667,1.1,2.5,3.7,0.9,0.2,0.5,0.6,1.9,4.1,2012-13
Hedo Türkoğlu,SF,33,ORL,11,1,17.2,1.3,4.8,.264,0.1,2.2,.042,1.2,2.6,.448,.274,0.3,0.5,.500,0.4,2.0,2.4,2.1,0.6,0.1,1.1,1.0,2.9,2012-13
Nikola Vučević,C,22,ORL,77,77,33.2,6.0,11.5,.519,0.0,0.0,.000,6.0,11.5,.520,.519,1.1,1.6,.683,3.5,8.4,11.9,1.9,0.8,1.0,1.8,2.8,13.1,2012-13
Lavoy Allen,C,23,PHI,79,37,21.1,2.6,5.7,.454,0.0,0.0,.000,2.6,5.7,.455,.454,0.5,0.8,.717,2.0,3.0,5.0,0.9,0.3,0.7,0.7,2.3,5.8,2012-13
Kwame Brown,C,30,PHI,22,11,12.2,0.8,1.7,.459,0.0,0.0,0,0.8,1.7,.459,.459,0.3,0.9,.368,1.0,2.3,3.4,0.4,0.3,0.5,0.4,1.7,1.9,2012-13
Spencer Hawes,C,24,PHI,82,40,27.2,4.6,9.9,.464,0.4,1.1,.356,4.2,8.8,.477,.483,1.5,1.9,.777,2.1,5.1,7.2,2.2,0.3,1.4,1.6,2.8,11.0,2012-13
Jrue Holiday,PG,22,PHI,78,78,37.5,7.1,16.5,.431,1.2,3.2,.368,5.9,13.3,.446,.466,2.3,3.1,.752,1.1,3.1,4.2,8.0,1.6,0.4,3.7,2.2,17.7,2012-13
Justin Holiday,SG,23,PHI,9,0,15.8,1.8,5.3,.333,0.4,1.8,.250,1.3,3.6,.375,.375,0.7,0.9,.750,0.0,1.6,1.6,1.7,0.3,0.7,1.0,0.8,4.7,2012-13
Royal Ivey,SG,31,PHI,53,5,13.2,1.2,2.7,.431,0.7,1.7,.420,0.5,1.1,.446,.559,0.2,0.3,.563,0.3,0.8,1.1,0.6,0.4,0.1,0.4,1.4,3.2,2012-13
Arnett Moultrie,PF,22,PHI,47,0,11.5,1.7,2.9,.582,0.0,0.0,0,1.7,2.9,.582,.582,0.4,0.6,.643,1.6,1.5,3.1,0.2,0.4,0.2,0.4,0.9,3.7,2012-13
Jason Richardson,SG,32,PHI,33,33,28.4,4.1,10.2,.402,1.7,5.1,.341,2.4,5.1,.462,.487,0.6,1.0,.606,0.6,3.3,3.8,1.5,1.2,0.5,0.8,1.7,10.5,2012-13
Evan Turner,SF,24,PHI,82,82,35.3,5.4,12.8,.419,0.7,1.9,.365,4.7,10.9,.428,.446,1.9,2.5,.740,0.7,5.6,6.3,4.3,0.9,0.2,2.3,2.4,13.3,2012-13
Damien Wilkins,SG,33,PHI,61,21,18.0,2.4,5.2,.459,0.3,0.8,.333,2.1,4.3,.483,.486,1.3,1.8,.743,0.5,1.2,1.7,1.5,0.6,0.3,0.8,1.6,6.4,2012-13
Dorell Wright,SF,27,PHI,79,8,22.6,3.0,7.6,.396,1.7,4.6,.374,1.3,3.0,.429,.508,1.5,1.8,.851,0.5,3.3,3.8,1.9,0.8,0.4,0.8,1.2,9.2,2012-13
Nick Young,SG,27,PHI,59,17,23.9,3.8,9.2,.413,1.3,3.6,.357,2.5,5.6,.449,.482,1.8,2.2,.820,0.4,1.8,2.2,1.4,0.6,0.2,0.8,1.4,10.6,2012-13
Thaddeus Young,PF,24,PHI,76,76,34.6,6.7,12.6,.531,0.0,0.1,.125,6.7,12.5,.535,.532,1.4,2.5,.574,2.4,5.1,7.5,1.6,1.8,0.7,1.2,2.5,14.8,2012-13
Michael Beasley,SF,24,PHO,75,20,20.7,4.1,10.2,.405,0.6,1.9,.313,3.5,8.3,.426,.434,1.3,1.7,.746,0.7,3.1,3.8,1.5,0.4,0.5,1.9,1.4,10.1,2012-13
Shannon Brown,SG,27,PHO,59,22,23.8,4.1,9.7,.420,0.7,2.4,.277,3.4,7.3,.467,.454,1.7,2.1,.784,0.7,1.8,2.5,1.8,1.0,0.3,1.3,1.6,10.5,2012-13
Goran Dragić,PG,26,PHO,77,77,33.5,5.2,11.8,.443,1.1,3.6,.319,4.1,8.2,.497,.491,3.2,4.2,.748,0.8,2.3,3.1,7.4,1.6,0.3,2.8,2.8,14.7,2012-13
Jared Dudley,SF,27,PHO,79,50,27.5,4.0,8.5,.468,1.3,3.4,.391,2.6,5.0,.520,.547,1.6,2.1,.796,1.0,2.1,3.1,2.6,0.9,0.1,1.3,1.6,10.9,2012-13
Diante Garrett,PG,24,PHO,19,0,7.8,0.8,2.6,.327,0.2,0.8,.200,0.7,1.8,.382,.357,0.3,0.5,.500,0.3,0.5,0.8,1.6,0.5,0.0,0.8,0.3,2.1,2012-13
Marcin Gortat,C,28,PHO,61,61,30.8,4.8,9.3,.521,0.0,0.0,.000,4.8,9.2,.524,.521,1.5,2.3,.652,2.1,6.4,8.5,1.2,0.7,1.6,1.6,2.1,11.1,2012-13
Wesley Johnson,SF,25,PHO,50,21,19.1,3.2,7.9,.407,1.0,3.1,.323,2.2,4.8,.461,.470,0.5,0.7,.771,0.4,2.0,2.5,0.7,0.4,0.4,1.0,1.1,8.0,2012-13
Kendall Marshall,PG,21,PHO,48,3,14.6,1.2,3.1,.371,0.5,1.5,.315,0.7,1.6,.423,.447,0.2,0.3,.571,0.1,0.8,0.9,3.0,0.5,0.1,1.2,1.0,3.0,2012-13
Markieff Morris,PF,23,PHO,82,32,22.4,3.2,8.0,.407,0.5,1.6,.336,2.7,6.3,.426,.442,1.1,1.5,.732,1.6,3.2,4.8,1.3,0.9,0.8,1.3,2.5,8.2,2012-13
Jermaine O'Neal,C,34,PHO,55,4,18.7,3.3,6.7,.482,0.0,0.0,0,3.3,6.7,.482,.482,1.7,2.1,.835,1.5,3.8,5.3,0.8,0.3,1.4,1.3,2.3,8.3,2012-13
Luis Scola,PF,32,PHO,82,67,26.6,5.3,11.2,.472,0.0,0.2,.188,5.2,11.0,.477,.474,2.2,2.8,.787,1.9,4.7,6.6,2.2,0.8,0.4,1.5,3.1,12.8,2012-13
P.J. Tucker,SG,27,PHO,79,45,24.2,2.7,5.6,.473,0.3,0.9,.314,2.4,4.7,.503,.498,0.8,1.1,.744,1.7,2.8,4.4,1.4,0.8,0.2,0.8,1.8,6.4,2012-13
Luke Zeller,C,25,PHO,16,0,3.6,0.6,1.6,.346,0.1,0.3,.200,0.5,1.3,.381,.365,0.0,0.0,0,0.1,0.6,0.6,0.2,0.0,0.0,0.0,0.3,1.2,2012-13
LaMarcus Aldridge,PF,27,POR,74,74,37.7,8.6,17.8,.484,0.0,0.2,.143,8.6,17.6,.488,.485,3.8,4.7,.810,2.4,6.7,9.1,2.6,0.8,1.2,1.9,2.5,21.1,2012-13
Luke Babbitt,PF,23,POR,62,0,11.8,1.4,3.8,.368,1.0,2.9,.348,0.4,0.9,.429,.500,0.2,0.2,.769,0.2,2.0,2.2,0.5,0.2,0.1,0.4,1.3,3.9,2012-13
Will Barton,SG,22,POR,73,5,12.2,1.6,4.2,.382,0.1,0.9,.138,1.5,3.3,.447,.396,0.7,0.9,.769,0.5,1.5,2.0,0.8,0.5,0.1,0.8,0.8,4.0,2012-13
Nicolas Batum,SF,24,POR,73,73,38.5,4.8,11.4,.423,2.3,6.1,.372,2.6,5.3,.481,.522,2.4,2.9,.848,1.3,4.3,5.6,4.9,1.2,1.1,2.6,1.9,14.3,2012-13
Victor Claver,SF,24,POR,49,16,16.6,1.5,3.9,.392,0.5,1.8,.287,1.0,2.1,.480,.458,0.3,0.6,.467,0.6,1.8,2.4,0.9,0.5,0.2,0.9,1.5,3.8,2012-13
Joel Freeland,PF,25,POR,51,1,9.4,1.1,2.8,.408,0.0,0.0,0,1.1,2.8,.408,.408,0.4,0.5,.667,0.8,1.5,2.3,0.3,0.3,0.2,0.4,1.3,2.6,2012-13
J.J. Hickson,C,24,POR,80,80,29.0,5.2,9.3,.562,0.0,0.0,.000,5.2,9.3,.563,.562,2.3,3.4,.679,3.3,7.0,10.4,1.1,0.6,0.6,1.8,2.0,12.7,2012-13
Jared Jeffries,PF,31,POR,38,0,9.2,0.4,1.4,.296,0.0,0.1,.000,0.4,1.4,.308,.296,0.3,0.6,.522,0.7,0.9,1.6,0.4,0.2,0.2,0.4,1.5,1.2,2012-13
Meyers Leonard,C,20,POR,69,9,17.5,2.2,4.0,.545,0.0,0.1,.429,2.1,3.9,.548,.551,1.0,1.3,.809,1.2,2.5,3.7,0.5,0.2,0.6,0.7,2.4,5.5,2012-13
Damian Lillard,PG,22,POR,82,82,38.6,6.7,15.7,.429,2.3,6.1,.368,4.5,9.6,.469,.501,3.3,3.9,.844,0.5,2.6,3.1,6.5,0.9,0.2,3.0,2.1,19.0,2012-13
Wesley Matthews,SG,26,POR,69,69,34.8,5.1,11.7,.436,2.4,6.2,.398,2.7,5.6,.478,.540,2.2,2.7,.797,0.5,2.3,2.8,2.5,1.3,0.3,1.6,2.5,14.8,2012-13
Sasha Pavlović,SG,29,POR,39,1,13.5,1.1,3.1,.353,0.5,1.5,.300,0.6,1.5,.407,.429,0.0,0.2,.167,0.2,1.3,1.4,0.8,0.6,0.1,0.4,1.5,2.6,2012-13
Ronnie Price,PG,29,POR,39,0,13.1,1.0,3.1,.325,0.3,1.0,.256,0.7,2.1,.358,.367,0.4,0.6,.708,0.3,0.8,1.1,1.9,0.7,0.1,0.9,1.6,2.7,2012-13
Nolan Smith,PG,24,POR,40,0,7.2,1.1,2.9,.368,0.2,0.7,.214,0.9,2.2,.419,.395,0.5,0.7,.714,0.2,0.5,0.7,0.9,0.2,0.0,0.7,0.7,2.8,2012-13
DeMarcus Cousins,C,22,SAC,75,74,30.5,6.4,13.8,.465,0.1,0.3,.182,6.4,13.5,.471,.467,4.2,5.6,.738,3.0,7.0,9.9,2.7,1.4,0.7,3.0,3.6,17.1,2012-13
Tyreke Evans,SG,23,SAC,65,61,31.0,5.6,11.8,.478,0.7,2.0,.338,4.9,9.7,.508,.508,3.2,4.2,.775,0.9,3.6,4.4,3.5,1.4,0.4,2.0,2.0,15.2,2012-13
Jimmer Fredette,SG,23,SAC,69,0,14.0,2.5,5.9,.421,0.9,2.3,.417,1.6,3.7,.423,.500,1.2,1.4,.859,0.3,0.8,1.0,1.3,0.4,0.0,1.0,0.9,7.2,2012-13
Chuck Hayes,C,29,SAC,74,1,16.3,1.1,2.6,.442,0.0,0.0,.000,1.1,2.6,.444,.442,0.4,0.6,.625,1.5,2.5,4.0,1.5,0.4,0.2,0.6,1.5,2.7,2012-13
Tyler Honeycutt,SF,22,SAC,9,0,3.6,0.3,1.2,.273,0.0,0.2,.000,0.3,1.0,.333,.273,0.2,0.2,1.000,0.3,0.8,1.1,0.2,0.0,0.1,0.6,0.2,0.9,2012-13
James Johnson,SF,25,SAC,54,11,16.3,2.2,5.2,.413,0.0,0.4,.095,2.1,4.9,.439,.417,0.7,1.2,.597,0.9,1.8,2.7,1.1,0.8,0.9,1.3,1.8,5.1,2012-13
Travis Outlaw,SF,28,SAC,38,2,11.7,1.9,4.7,.418,0.4,1.3,.280,1.6,3.3,.472,.458,1.0,1.4,.731,0.4,1.2,1.6,0.6,0.3,0.2,0.5,0.9,5.3,2012-13
John Salmons,SF,33,SAC,76,72,30.0,3.2,8.1,.399,1.3,3.5,.371,1.9,4.5,.420,.480,1.1,1.4,.773,0.4,2.3,2.7,3.0,0.7,0.3,1.1,1.9,8.8,2012-13
Isaiah Thomas,PG,23,SAC,79,62,26.9,4.6,10.5,.440,1.5,4.1,.358,3.2,6.5,.491,.509,3.2,3.6,.882,0.4,1.7,2.0,4.0,0.8,0.0,1.8,2.1,13.9,2012-13
Jason Thompson,PF,26,SAC,82,81,27.9,4.6,9.1,.502,0.0,0.0,.000,4.6,9.0,.504,.502,1.7,2.5,.694,2.1,4.6,6.7,1.0,0.6,0.7,1.2,2.8,10.9,2012-13
Marcus Thornton,SG,25,SAC,72,8,24.0,4.6,10.8,.429,2.0,5.3,.372,2.7,5.5,.484,.520,1.5,1.8,.881,0.7,1.8,2.5,1.3,0.8,0.1,0.9,1.5,12.7,2012-13
Aron Baynes,C,26,SAS,16,0,8.8,1.1,2.3,.500,0.0,0.1,.000,1.1,2.2,.514,.500,0.4,0.8,.583,0.8,1.3,2.0,0.3,0.1,0.4,0.7,1.4,2.7,2012-13
DeJuan Blair,PF,23,SAS,61,16,14.0,2.3,4.4,.524,0.0,0.0,.000,2.3,4.4,.526,.524,0.7,1.1,.629,1.1,2.7,3.8,0.7,0.6,0.2,0.8,1.8,5.4,2012-13
Matt Bonner,PF,32,SAS,68,4,13.4,1.6,3.4,.487,0.8,1.8,.442,0.9,1.6,.536,.602,0.2,0.2,.733,0.4,1.5,1.9,0.5,0.3,0.3,0.2,1.3,4.2,2012-13
Nando De Colo,SG,25,SAS,72,6,12.8,1.5,3.3,.436,0.4,1.1,.378,1.0,2.2,.465,.500,0.5,0.6,.795,0.3,1.6,1.9,1.9,0.6,0.1,1.1,1.2,3.8,2012-13
Boris Diaw,PF,30,SAS,75,20,22.8,2.4,4.4,.539,0.4,1.0,.385,2.0,3.4,.587,.584,0.6,0.9,.723,0.9,2.5,3.4,2.4,0.7,0.4,1.1,1.9,5.8,2012-13
Tim Duncan,C,36,SAS,69,69,30.1,7.1,14.1,.502,0.0,0.1,.286,7.1,14.0,.504,.503,3.6,4.3,.817,1.8,8.1,9.9,2.7,0.7,2.7,2.1,1.7,17.8,2012-13
