,PLAYER,POS,AGE,TEAM,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,SEASON,VALUE
3,Bogdan Bogdanović,SG,28,ATL,64.78571428571429,27,29.7,6.1,12.8,0.4341428571428571,2.4,7.6,0.438,2.8,5.3,0.522,0.602,0.9,1.0,0.7726428571428572,0.5,3.2,3.392857142857143,3.5071428571428567,0.9928571428571429,0.3,1.6928571428571428,2.3,14.578571428571431,2020-21,6.842674474508447
4,Clint Capela,C,26,ATL,49.5,63,30.1,6.6,11.0,0.6360714285714285,0.0,0.0,,6.6,11.0,0.594,0.594,2.1,3.6,0.5617857142857143,4.7,9.6,13.271428571428572,1.2357142857142855,0.7714285714285715,2.0,1.5285714285714285,2.3,14.671428571428574,2020-21,4.778616952486059
3,John Collins,PF,23,ATL,49.07142857142857,63,29.3,6.8,12.2,0.5759285714285715,1.1714285714285713,3.3,0.399,5.5,8.9,0.615,0.61,2.7,3.2,0.7833571428571429,1.9,5.5,9.814285714285713,1.6285714285714286,0.6714285714285715,1.0,1.8285714285714287,3.1,20.207142857142856,2020-21,4.729055859156832
4,Kris Dunn,PG,26,ATL,49.642857142857146,0,11.3,0.3,3.0,0.4375,0.6428571428571429,0.5,0.0,0.3,2.5,0.1,0.083,0.8,1.0,0.7567142857142857,0.0,1.5,3.7928571428571423,4.328571428571428,1.8571428571428572,0.5,1.7,2.5,8.87857142857143,2020-21,-9.230832758423245
4,Danilo Gallinari,PF,32,ATL,61.357142857142854,4,24.0,4.0,9.3,0.44144785473244413,2.651836734693877,5.0,0.406,2.0,4.3,0.466,0.542,3.2,3.4,0.8971567944250872,0.3,3.8,5.395102040816327,2.0859183673469386,0.6912244897959183,0.2,1.273469387755102,2.1,18.62204081632653,2020-21,3.4217656813658444
4,Solomon Hill,PF,29,ATL,51.357142857142854,16,21.3,1.5,4.2,0.3812544722491208,0.9209443099273608,3.0,0.321,0.5,1.2,0.453,0.473,0.5,0.6,0.6896206088992975,0.6,2.4,2.8681598062953992,1.653874092009685,0.6313559322033899,0.2,0.7953995157384988,1.6,4.9204600484261505,2020-21,-0.15347809116262467
4,Tony Snell,SG,29,ATL,64.42857142857143,23,21.1,1.9,3.6,0.44628571428571423,1.5071428571428573,2.3,0.569,0.6,1.3,0.419,0.696,0.2,0.2,0.9511428571428571,0.4,2.0,1.957142857142857,1.7642857142857145,0.4785714285714286,0.2,0.4428571428571429,1.6,7.3500000000000005,2020-21,1.4092442234405644
4,Spencer Dinwiddie,SG,27,BRK,66.28571428571429,3,21.3,2.0,5.3,0.42071428571428576,1.864285714285714,2.3,0.286,1.3,3.0,0.444,0.438,2.0,2.0,0.7885000000000001,0.0,4.3,3.164285714285714,6.157142857142857,0.6214285714285713,0.3,2.4785714285714286,1.3,18.942857142857143,2020-21,-1.2293033792104522
3,Kevin Durant,PF,32,BRK,74.0,32,33.1,9.3,17.2,0.5207142857142857,2.007142857142857,5.4,0.45,6.8,11.8,0.577,0.608,6.0,6.8,0.8854285714285715,0.4,6.7,6.6499999999999995,5.678571428571429,0.7285714285714285,1.3,2.8785714285714286,2.0,26.05,2020-21,6.457359460973664
4,Jeff Green,C,34,BRK,58.42857142857143,38,27.0,3.8,7.8,0.46769512195121943,1.2776785714285714,3.7,0.412,2.3,4.1,0.564,0.59,1.8,2.4,0.8157142857142857,0.5,3.4,3.1553571428571425,1.2982142857142855,0.5607142857142857,0.4,0.9973214285714286,1.8,10.360714285714286,2020-21,2.5186722653512033
4,Joe Harris,SF,29,BRK,71.64285714285714,65,31.0,5.2,10.2,0.4903571428571429,2.4285714285714284,6.4,0.475,2.1,3.8,0.555,0.654,0.7,0.9,0.7575714285714286,0.6,3.0,4.085714285714285,2.15,0.557142857142857,0.2,1.5071428571428573,2.0,14.007142857142856,2020-21,5.3874185095167935
4,Kyrie Irving,PG,28,BRK,36.285714285714285,54,34.9,10.2,20.1,0.4815,2.742857142857143,7.0,0.402,7.4,13.1,0.561,0.576,3.7,4.0,0.9056428571428572,1.0,3.8,5.042857142857144,6.450000000000001,1.407142857142857,0.7,2.5785714285714287,2.6,26.157142857142855,2020-21,10.033154104066869
4,Tyler Johnson,SG,28,BRK,46.5,3,17.5,1.8,4.7,0.3991617933033077,1.2116926932716405,3.4,0.364,0.6,1.3,0.471,0.525,0.5,0.5,0.8355121252555981,0.2,1.8,2.3853383458646613,2.2025351841141316,0.5976479660690186,0.0,0.9469346443030654,1.1,8.436032388663968,2020-21,-1.1649924997432106
4,DeAndre Jordan,C,32,BRK,61.214285714285715,43,21.9,3.3,4.4,0.6576192865105909,0.0,0.0,0.0,3.3,4.4,0.766,0.763,0.8,1.6,0.6783034039131601,2.1,5.4,11.247619047619049,1.9786749482401655,0.41283643892339544,1.1,1.5928571428571432,2.0,9.327846790890268,2020-21,0.6014380082922701
4,Timothé Luwawu-Cabarrot,SF,25,BRK,73.92857142857143,7,18.1,2.2,6.1,0.4007547260019413,0.8769753694581282,4.1,0.314,0.9,2.0,0.47,0.471,0.6,0.7,0.7934200576011019,0.5,1.7,2.2433596059113303,0.7614975369458128,0.3782857142857143,0.1,0.7172709359605911,1.7,5.872729064039409,2020-21,-0.358361870212933
3,Andre Roberson,SG,29,BRK,21.285714285714285,0,12.6,0.4,2.8,0.364,0.35714285714285715,1.6,0.125,0.2,1.2,0.167,0.179,0.2,0.4,0.44192857142857145,1.4,1.6,4.214285714285714,0.7999999999999999,0.4928571428571429,0.2,0.4642857142857143,0.8,3.7642857142857147,2020-21,-8.61048694622296
4,Iman Shumpert,SG,30,BRK,27.071428571428573,0,5.5,0.5,2.0,0.34566320133068895,0.8711981566820276,1.5,0.0,0.5,0.5,1.0,0.25,0.0,0.0,0.6405465838509316,0.5,0.0,2.72741935483871,1.19147465437788,0.8896313364055298,0.0,0.8223502304147464,0.0,5.160829493087557,2020-21,-8.092762544963147
4,Noah Vonleh,PF,25,BRK,46.42857142857143,0,2.8,0.0,0.8,0.5191238280310333,0.2936507936507936,0.5,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.7380535374581031,0.0,0.3,4.8517857142857155,1.0916666666666666,0.4325396825396825,0.0,0.8154761904761905,0.5,5.109523809523809,2020-21,-11.741753068954594
4,Jaylen Brown,SG,24,BOS,62.785714285714285,58,34.5,9.3,19.2,0.47528571428571426,1.9714285714285715,7.1,0.397,6.5,12.1,0.536,0.558,3.3,4.3,0.6994285714285714,1.2,4.8,5.6642857142857155,1.8642857142857143,1.0357142857142858,0.6,1.9142857142857144,2.9,17.8,2020-21,6.7980339705464035
3,Semi Ojeleye,PF,26,BOS,65.57142857142857,15,17.0,1.6,3.9,0.4081428571428571,0.6285714285714287,2.8,0.367,0.6,1.1,0.492,0.534,0.4,0.6,0.7817857142857143,0.6,2.1,1.9357142857142857,0.4571428571428572,0.2714285714285714,0.0,0.29999999999999993,1.0,3.3214285714285716,2020-21,-1.6547687564639078
4,Marcus Smart,PG,26,BOS,65.28571428571429,45,32.9,4.2,10.6,0.38785714285714284,2.0357142857142856,5.9,0.33,2.3,4.8,0.482,0.489,2.7,3.4,0.8197857142857143,0.8,2.7,3.5214285714285714,4.635714285714286,1.6999999999999997,0.5,1.6928571428571428,2.6,11.564285714285715,2020-21,4.7280269288548675
3,Jayson Tatum,SF,22,BOS,70.71428571428571,64,35.8,9.5,20.6,0.45178571428571423,2.3857142857142857,7.6,0.386,6.5,13.0,0.502,0.53,4.6,5.3,0.8252857142857143,0.8,6.6,6.571428571428571,2.642857142857143,1.2857142857142858,0.5,2.007142857142857,1.9,20.521428571428572,2020-21,8.998028344821824
4,Tristan Thompson,PF,29,BOS,52.714285714285715,43,23.8,3.1,6.0,0.5204285714285715,0.1285714285714286,0.1,0.0,3.1,6.0,0.523,0.518,1.3,2.2,0.6176428571428572,3.1,5.0,9.878571428571428,1.9642857142857142,0.6071428571428571,0.6,1.6071428571428572,2.2,11.242857142857144,2020-21,-0.42593621177024693
4,Kemba Walker,PG,30,BOS,65.14285714285714,43,31.8,6.6,15.7,0.42799999999999994,3.1785714285714284,8.2,0.36,3.7,7.5,0.486,0.514,3.1,3.5,0.8582857142857143,0.4,3.6,3.985714285714286,5.171428571428572,1.0,0.3,2.2500000000000004,1.4,22.00714285714286,2020-21,6.39030301190465
3,Ryan Arcidiacono,PG,26,CHI,62.142857142857146,0,10.2,1.1,2.7,0.42028571428571426,0.8928571428571429,1.5,0.373,0.5,1.1,0.48,0.526,0.3,0.5,0.766,0.1,1.4,2.064285714285714,2.142857142857143,0.5857142857142856,0.0,0.65,1.1,4.95,2020-21,-3.574891865232069
4,Cristiano Felício,C,28,CHI,35.214285714285715,0,4.7,0.4,0.7,0.5989285714285714,0.0,0.1,0.0,0.4,0.6,0.636,0.538,0.5,0.9,0.7467142857142858,0.6,0.9,4.285714285714286,0.6928571428571428,0.39999999999999997,0.0,0.7571428571428571,0.6,4.05,2020-21,-5.654963354056983
4,Zach LaVine,SG,25,CHI,58.285714285714285,58,35.1,9.8,19.4,0.45007142857142857,2.6642857142857146,8.2,0.419,6.4,11.1,0.571,0.596,4.4,5.1,0.8113571428571429,0.6,4.4,4.707142857142856,4.2,1.3214285714285714,0.5,3.2857142857142856,2.4,24.357142857142858,2020-21,7.0688238193342805
3,Lauri Markkanen,PF,23,CHI,51.857142857142854,26,25.8,4.9,10.2,0.4270714285714285,2.2214285714285715,5.8,0.402,2.6,4.4,0.582,0.594,1.5,1.8,0.8390714285714286,0.7,4.6,7.157142857142857,1.45,0.7571428571428571,0.3,1.5714285714285714,1.5,15.878571428571428,2020-21,3.2291978318421966
4,Garrett Temple,SG,34,CHI,65.92857142857143,25,27.3,2.8,6.8,0.39334674035707057,1.7251428571428573,3.6,0.335,1.6,3.2,0.503,0.503,0.7,0.9,0.7867142857142857,0.5,2.3,3.240571428571428,2.142857142857143,0.8642857142857144,0.5,0.9933333333333333,2.3,9.441619047619048,2020-21,0.9814172428238639
4,Nikola Vučević,C,30,CHI,66.78571428571429,26,32.6,8.8,18.8,0.48857142857142855,1.4214285714285713,5.8,0.388,6.6,12.9,0.509,0.532,1.5,1.8,0.7879285714285714,2.3,9.3,11.092857142857143,3.642857142857143,0.9357142857142857,0.8,1.6071428571428572,2.2,19.72142857142857,2020-21,7.903384388923983
4,Thaddeus Young,PF,32,CHI,70.07142857142857,23,24.3,5.4,9.7,0.4733571428571429,0.9928571428571428,0.7,0.267,5.3,9.1,0.58,0.568,1.0,1.7,0.6014999999999999,2.5,3.8,5.457142857142857,2.007142857142857,1.45,0.6,1.55,2.2,11.064285714285715,2020-21,3.3509181377280397
4,Bismack Biyombo,C,28,CHO,55.357142857142854,36,20.4,2.2,3.7,0.5493571428571429,0.0,0.0,0.0,2.2,3.7,0.589,0.587,0.7,1.6,0.6160714285714286,2.1,3.2,5.45,0.8071428571428572,0.20714285714285716,1.1,0.8214285714285714,2.1,6.421428571428572,2020-21,-2.0500566045768904
4,Gordon Hayward,SF,30,CHO,54.07142857142857,44,34.0,7.1,15.0,0.49028571428571427,1.342857142857143,4.7,0.415,5.1,10.3,0.499,0.537,3.5,4.2,,0.8,5.0,5.6642857142857155,3.607142857142857,0.7071428571428572,0.3,1.5857142857142856,1.7,14.678571428571429,2020-21,5.876967934064579
3,Malik Monk,SG,22,CHO,60.714285714285715,0,20.9,4.1,9.5,0.4152857142857143,1.2285714285714284,5.0,0.401,2.1,4.5,0.471,0.54,1.4,1.7,0.8392857142857143,0.3,2.1,2.478571428571428,1.9071428571428573,0.4857142857142857,0.1,1.3,1.1,9.642857142857142,2020-21,0.771593608610796
4,Terry Rozier,SG,26,CHO,68.78571428571429,69,34.5,7.4,16.4,0.4107142857142857,2.3000000000000003,8.3,0.389,4.2,8.2,0.512,0.548,2.4,2.9,0.8412857142857142,0.7,3.7,4.278571428571429,3.6714285714285713,0.9714285714285714,0.4,1.7428571428571427,1.7,14.950000000000001,2020-21,8.119187482945163
4,Cody Zeller,C,28,CHO,53.642857142857146,21,20.9,3.8,6.8,0.5332142857142858,0.22857142857142856,0.6,0.143,3.7,6.2,0.598,0.565,1.8,2.5,0.7145714285714286,2.5,4.4,6.892857142857143,1.6285714285714286,0.7071428571428572,0.4,1.2785714285714287,2.5,10.528571428571427,2020-21,1.2184438592457707
4,Matthew Dellavedova,PG,30,CLE,53.07142857142857,1,17.2,1.1,4.3,0.3708260254596888,0.5714285714285714,1.9,0.16,0.8,2.4,0.323,0.286,0.3,0.3,0.8671122448979592,0.5,1.4,1.4214285714285713,3.4,0.36428571428571427,0.1,1.1428571428571428,1.6,3.985714285714286,2020-21,-2.816684400306354
3,Damyean Dotson,SG,26,CLE,54.857142857142854,7,19.7,2.6,6.4,0.41664285714285715,1.2928571428571427,3.5,0.289,1.6,2.9,0.545,0.485,0.5,0.8,0.6913571428571429,0.1,1.9,2.3857142857142857,1.3357142857142856,0.5714285714285714,0.1,0.5714285714285714,0.9,7.6571428571428575,2020-21,-2.49823189934445
4,Dante Exum,SG,25,CLE,35.5,3,19.3,1.7,4.3,0.45378247571068725,0.4036734693877551,1.8,0.182,1.3,2.5,0.533,0.423,0.2,0.3,0.782906976744186,0.3,2.5,1.8289795918367344,1.70265306122449,0.36918367346938774,0.3,1.0214285714285716,1.5,5.463061224489796,2020-21,-5.80430592725181
4,Kevin Love,PF,32,CLE,46.5,25,24.9,4.1,10.1,0.432,2.5214285714285714,6.2,0.365,1.8,3.8,0.479,0.522,1.7,2.0,0.8701428571428572,0.7,6.8,10.078571428571431,2.807142857142857,0.5214285714285714,0.1,2.257142857142857,1.0,17.428571428571427,2020-21,2.519033347455571
4,Thon Maker,C,23,CLE,62.142857142857146,0,9.5,1.3,2.3,0.45590240240240243,0.4986607142857143,0.3,0.0,1.3,2.0,0.625,0.556,1.3,1.4,0.6645696617869763,1.0,1.3,2.9151785714285716,0.6875,0.39151785714285714,0.5,0.7075892857142857,0.9,4.810714285714286,2020-21,-2.765236132339594
3,Cedi Osman,SF,25,CLE,67.85714285714286,26,25.6,3.7,9.9,0.4375,1.7428571428571427,5.5,0.306,2.0,4.4,0.458,0.458,1.3,1.6,0.6936428571428571,0.6,2.8,3.8000000000000003,2.3357142857142854,0.7714285714285715,0.2,1.3642857142857143,2.0,11.064285714285715,2020-21,2.0729074946989403
4,Trey Burke,PG,28,DAL,40.357142857142854,1,14.7,2.4,5.7,0.45090112984948455,0.9519256605463502,2.6,0.354,1.5,3.0,0.492,0.51,0.8,0.9,0.7923636955780007,0.2,0.7,1.614375279892521,2.7260188087774293,0.5266457680250785,0.1,0.7454769368562472,1.0,8.770600089565606,2020-21,0.3251260235313893
4,Willie Cauley-Stein,C,27,DAL,63.07142857142857,16,17.1,2.2,3.4,0.5643888836640647,0.0,0.2,0.091,2.2,3.2,0.667,0.635,0.9,1.5,0.608624597207304,1.2,3.2,6.6380952380952385,1.7130952380952382,1.004761904761905,0.8,0.8940476190476191,2.4,8.975,2020-21,-0.5373310316259812
4,Dorian Finney-Smith,PF,27,DAL,70.28571428571429,60,32.0,3.7,7.8,0.4501428571428571,1.3857142857142857,5.0,0.394,1.7,2.7,0.616,0.6,0.5,0.7,0.7190714285714286,1.6,3.8,5.292857142857144,1.457142857142857,0.6785714285714286,0.4,0.9714285714285714,2.3,8.671428571428573,2020-21,3.906743000779647
3,Maxi Kleber,PF,29,DAL,73.0,40,26.8,2.3,5.5,0.46071428571428574,1.3857142857142857,4.2,0.41,0.6,1.3,0.46,0.58,0.7,0.7,0.8230714285714286,0.9,4.3,4.892857142857143,1.1071428571428572,0.36428571428571427,0.7,0.7714285714285715,2.1,8.178571428571429,2020-21,2.320968860934077
4,Boban Marjanović,C,32,DAL,47.642857142857146,3,8.2,1.9,3.7,0.5826019967454693,0.08596059113300492,0.2,0.125,1.8,3.5,0.535,0.512,0.9,1.2,0.7601503956536285,1.4,2.5,4.455961854237716,0.6294050776809398,0.22139699381078692,0.2,0.8031135531135531,0.9,6.751572565365669,2020-21,-2.53674171919393
3,Kristaps Porziņģis,C,25,DAL,55.07142857142857,43,30.9,7.6,15.9,0.43207142857142855,2.2714285714285714,6.0,0.376,5.3,9.9,0.536,0.547,2.7,3.2,0.7963571428571429,1.9,7.0,8.507142857142856,1.6071428571428572,0.7285714285714285,1.3,1.7,2.7,20.892857142857142,2020-21,5.665868825645019
4,Dwight Powell,C,29,DAL,53.357142857142854,19,16.7,2.1,3.3,0.6230714285714285,0.36428571428571427,0.4,0.238,2.0,3.0,0.665,0.631,1.7,2.1,0.7007142857142857,1.4,2.7,5.578571428571428,1.4785714285714284,0.8071428571428572,0.5,0.8857142857142856,2.3,9.678571428571429,2020-21,1.1187185460144695
4,J.J. Redick,SG,36,DAL,65.28571428571429,0,11.3,1.5,4.1,0.44978571428571434,3.042857142857143,2.9,0.395,0.3,1.2,0.267,0.5,0.3,0.4,0.8934285714285715,0.1,0.8,2.4714285714285715,2.2714285714285714,0.34285714285714286,0.1,1.3142857142857145,1.0,16.22857142857143,2020-21,-4.915228323458083
4,Josh Richardson,SG,27,DAL,62.0,56,30.3,4.5,10.5,0.4263571428571428,1.707142857142857,4.5,0.33,3.0,5.9,0.501,0.498,1.7,1.8,0.8264285714285714,0.9,2.4,3.335714285714286,3.2428571428571424,1.0,0.4,1.7714285714285711,2.2,14.471428571428573,2020-21,3.6052376107984836
3,PJ Dozier,SG,24,DEN,20.5,6,21.8,3.0,7.1,0.4107142857142857,0.4714285714285714,3.0,0.315,2.0,4.1,0.49,0.483,0.8,1.3,,0.7,2.9,2.057142857142857,1.6428571428571428,0.40714285714285714,0.4,0.6142857142857142,1.7,4.714285714285714,2020-21,-1.046322865862921
4,JaMychal Green,PF,30,DEN,63.0,5,19.3,3.0,6.4,0.4473742929353713,1.3313186813186813,3.4,0.399,1.6,3.0,0.534,0.568,0.8,1.0,0.7495832873690017,1.5,3.3,6.370769230769231,0.8397802197802198,0.5612087912087912,0.4,1.0724175824175823,2.5,7.791098901098901,2020-21,1.0624010261960857
4,Nikola Jokić,C,25,DEN,75.14285714285714,72,34.6,10.2,18.0,0.5210714285714286,1.1,3.3,0.388,8.9,14.7,0.606,0.602,4.8,5.5,0.8204999999999999,2.8,8.0,10.085714285714285,7.021428571428571,1.257142857142857,0.7,3.0785714285714287,2.7,19.857142857142858,2020-21,11.939093523085218
4,Paul Millsap,PF,35,DEN,55.5,36,20.8,3.4,7.2,0.48128571428571426,1.0071428571428573,2.6,0.343,2.5,4.6,0.55,0.537,1.3,1.8,0.782,1.4,3.3,6.178571428571429,1.8000000000000003,0.9928571428571428,0.6,1.4357142857142857,2.0,12.099999999999998,2020-21,1.833813777132368
3,Monte Morris,PG,25,DEN,70.57142857142857,13,25.4,4.0,8.2,0.4835714285714286,0.8928571428571429,2.9,0.381,2.9,5.4,0.534,0.547,1.2,1.6,0.8425,0.2,1.8,1.957142857142857,3.442857142857143,0.8428571428571429,0.3,0.6428571428571429,1.0,8.992857142857144,2020-21,1.71826145110348
4,Jamal Murray,PG,23,DEN,65.14285714285714,48,35.5,7.9,16.5,0.45021428571428573,1.9357142857142855,6.6,0.408,5.2,9.9,0.523,0.559,2.8,3.2,0.8732857142857142,0.8,3.3,4.035714285714286,4.7,1.0357142857142858,0.3,2.164285714285714,2.0,18.285714285714285,2020-21,7.0100885629419825
4,Wayne Ellington,SG,33,DET,43.785714285714285,31,22.0,3.2,7.3,0.3696468063934324,1.8548517520215633,6.0,0.422,0.7,1.4,0.524,0.612,0.6,0.8,0.8415458553791887,0.3,1.6,1.930188679245283,1.2309973045822102,0.6079514824797844,0.2,0.5881401617250673,1.3,7.021967654986524,2020-21,1.020166276468843
4,Jerami Grant,SF,26,DET,74.28571428571429,54,33.9,7.4,17.3,0.48749999999999993,1.3285714285714287,6.1,0.35,5.3,11.2,0.473,0.491,5.4,6.4,0.7332142857142857,0.6,4.0,4.014285714285714,1.1071428571428572,0.7071428571428572,1.1,0.8571428571428571,2.3,12.200000000000001,2020-21,3.903010564374644
3,Josh Jackson,SG,23,DET,42.214285714285715,25,25.2,4.8,11.4,0.43064285714285716,0.9500000000000001,4.1,0.3,3.5,7.3,0.487,0.473,2.6,3.5,0.687,0.9,3.2,3.5142857142857147,1.792857142857143,0.8428571428571429,0.8,1.6,2.9,10.007142857142856,2020-21,0.9283545589722535
4,Rodney McGruder,SG,29,DET,56.142857142857146,2,12.1,2.3,4.4,0.40621428571428575,0.6571428571428571,1.5,0.458,1.6,2.9,0.565,0.607,0.4,0.5,0.6013571428571429,0.5,0.9,2.892857142857143,0.9357142857142857,0.4928571428571429,0.1,0.5571428571428572,0.8,4.6571428571428575,2020-21,-2.278761638662267
4,Jahlil Okafor,C,25,DET,38.142857142857146,2,12.9,2.3,3.8,0.6073941418293937,0.0,0.3,0.222,2.3,3.4,0.656,0.627,0.6,0.9,0.6521666666666667,0.9,1.6,4.2581632653061225,1.0005102040816325,0.22091836734693876,0.2,1.146938775510204,1.4,7.999999999999999,2020-21,-3.045942734726633
4,Mason Plumlee,C,30,DET,67.92857142857143,56,26.8,4.2,6.8,0.6077142857142857,0.0,0.1,0.0,4.2,6.7,0.626,0.614,2.0,3.0,0.5369285714285715,2.6,6.7,5.557142857142858,2.6,0.6,0.9,1.3642857142857143,3.3,7.364285714285714,2020-21,3.3901045562138457
4,Kent Bazemore,SF,31,GSW,67.5,18,19.9,2.6,5.9,0.38465019651880966,1.309873949579832,2.7,0.408,1.5,3.1,0.486,0.545,0.8,1.2,0.7456689495514615,0.4,3.0,4.169852941176471,1.7835084033613444,1.1686974789915967,0.5,1.5384453781512606,2.4,9.881512605042017,2020-21,1.0462129462264882
4,Marquese Chriss,PF,23,GSW,55.357142857142854,0,13.5,2.5,7.0,0.4887096671444498,0.23970099667774084,2.5,0.2,2.0,4.5,0.444,0.393,1.0,2.0,0.7536874595992243,1.5,5.0,5.323421926910299,1.4573089700996675,0.6182724252491695,1.0,1.1893687707641196,1.5,7.7425249169435215,2020-21,-6.275292174484382
4,Stephen Curry,PG,32,GSW,26.571428571428573,63,34.2,10.4,21.7,0.42864285714285716,3.3,12.7,0.421,5.1,9.0,0.569,0.605,5.7,6.3,0.9703571428571429,0.5,5.0,5.221428571428571,6.164285714285714,1.1285714285714286,0.1,3.0714285714285716,1.9,23.057142857142857,2020-21,12.191606955575896
4,Draymond Green,PF,30,GSW,51.5,63,31.5,2.7,6.0,0.40964285714285714,0.7928571428571428,2.0,0.27,2.2,4.0,0.535,0.492,1.1,1.4,0.741,0.9,6.3,6.614285714285714,6.478571428571429,1.4000000000000001,0.8,2.4285714285714284,3.1,8.042857142857143,2020-21,5.93656163321373
3,Damion Lee,SG,28,GSW,41.714285714285715,1,18.9,2.2,4.8,0.4232142857142857,1.3928571428571428,3.4,0.397,0.9,1.4,0.638,0.608,0.7,0.8,0.8622857142857142,0.4,2.8,4.057142857142857,1.9857142857142858,0.85,0.1,1.05,1.6,10.328571428571427,2020-21,2.3223108520398075
4,Kevon Looney,C,24,GSW,40.42857142857143,34,19.0,1.8,3.2,0.4559285714285714,0.0642857142857143,0.3,0.235,1.7,3.0,0.578,0.558,0.5,0.8,0.6979285714285715,1.9,3.4,3.8428571428571425,1.1142857142857143,0.5928571428571427,0.4,0.5928571428571427,2.2,4.271428571428571,2020-21,-0.2662831557033416
4,Gary Payton II,PG,28,GSW,21.142857142857142,0,4.0,1.0,1.3,0.4732664872139973,0.3639751552795031,0.4,0.5,0.8,0.9,0.889,0.846,0.3,0.4,,0.2,0.9,2.1375776397515525,1.5316770186335404,1.0177018633540373,0.1,0.5605590062111802,0.8,3.777018633540373,2020-21,-1.3099881422746722
4,Andrew Wiggins,PF,25,GSW,61.42857142857143,71,33.3,7.1,14.9,0.43769412795793156,1.9000000000000001,5.2,0.38,5.1,9.7,0.529,0.543,2.4,3.4,0.6978097913322632,1.2,3.7,4.942857142857142,3.2214285714285715,0.8999999999999998,1.0,2.2142857142857144,2.2,20.407142857142855,2020-21,4.474983322426981
3,Sterling Brown,SG,25,HOU,53.857142857142854,14,24.1,2.9,6.6,0.39992857142857147,0.8142857142857143,4.2,0.423,1.2,2.4,0.492,0.584,0.5,0.6,0.7739285714285715,0.7,3.6,3.35,1.0785714285714285,0.5428571428571428,0.2,0.7785714285714286,1.9,5.392857142857143,2020-21,2.0493086933240807
4,Bruno Caboclo,PF,25,HOU,29.857142857142858,0,6.0,1.3,2.8,0.42699388695570384,0.5635714285714285,0.8,0.0,1.3,2.0,0.667,0.471,0.2,0.3,0.9423809523809524,0.5,1.8,2.730952380952381,0.7395238095238094,0.4707142857142857,0.3,0.6166666666666666,1.0,4.446190476190476,2020-21,-7.955520905176444
4,Eric Gordon,SG,32,HOU,47.5,13,29.2,5.9,13.6,0.3846428571428571,2.8785714285714286,7.8,0.329,3.3,5.8,0.573,0.527,3.5,4.2,0.7739285714285715,0.3,1.9,2.092857142857143,1.6642857142857144,0.5999999999999999,0.5,1.2785714285714285,1.6,15.171428571428569,2020-21,1.137412392942417
4,Danuel House,SF,27,HOU,53.285714285714285,23,25.9,3.1,7.6,0.4392142857142857,1.8785714285714283,4.3,0.346,1.6,3.2,0.483,0.504,1.1,1.8,0.8043571428571429,0.5,3.2,3.9642857142857144,1.2,0.8714285714285713,0.4,0.8714285714285713,1.9,9.907142857142857,2020-21,-0.8970732737366596
4,David Nwaba,SF,28,HOU,32.42857142857143,9,22.6,3.5,7.3,0.5065000000000001,0.5499999999999999,2.1,0.27,3.0,5.2,0.574,0.525,1.6,2.3,0.6704285714285714,1.3,2.6,2.7285714285714286,0.6785714285714286,0.6428571428571429,0.7,0.5071428571428571,2.0,5.764285714285714,2020-21,0.06688642563104585
3,Justin Patton,C,23,HOU,4.142857142857143,6,19.0,2.2,5.4,0.37457142857142856,0.1285714285714286,2.6,0.265,1.5,2.8,0.556,0.479,0.2,0.3,,1.1,2.7,1.2142857142857142,0.5428571428571428,0.2714285714285714,1.1,0.2571428571428572,2.6,1.7857142857142858,2020-21,-1.3428983232941403
3,John Wall,PG,30,HOU,37.857142857142854,40,32.2,7.3,18.2,0.4376428571428571,1.5357142857142858,6.2,0.317,5.4,11.9,0.449,0.458,4.0,5.3,0.7127142857142857,0.4,2.8,3.6714285714285713,9.1,1.5071428571428573,0.8,3.849999999999999,1.2,20.5,2020-21,3.0628044527613536
3,D.J. Wilson,PF,24,HOU,39.07142857142857,1,14.3,2.3,5.4,0.4117857142857143,0.6142857142857142,2.6,0.339,1.4,2.9,0.485,0.496,0.7,1.0,0.5865,0.7,3.0,2.957142857142857,0.7714285714285715,0.18571428571428572,0.5,0.5357142857142857,1.3,4.042857142857143,2020-21,-2.917027970428355
3,Christian Wood,C,25,HOU,46.785714285714285,41,32.3,8.0,15.6,0.5499066593218264,0.7010204081632653,5.0,0.374,6.1,10.6,0.581,0.574,3.0,4.8,0.7413824721377912,1.9,7.8,5.332312925170068,0.7795918367346939,0.4336734693877551,1.2,1.1670068027210885,2.1,10.948979591836734,2020-21,4.2227944384552325
4,Malcolm Brogdon,PG,28,IND,56.42857142857143,56,34.5,7.9,17.5,0.4605,1.45,6.7,0.388,5.3,10.8,0.493,0.527,2.7,3.2,0.9015714285714286,1.0,4.2,4.671428571428572,5.707142857142857,0.65,0.3,2.0428571428571427,2.0,15.992857142857144,2020-21,7.346507611020996
4,Justin Holiday,SG,31,IND,75.5,52,30.3,3.6,8.7,0.4124030481087036,1.888501742160279,6.3,0.382,1.2,2.4,0.494,0.551,0.9,1.2,0.8194179104477612,0.4,3.1,3.5263066202090596,1.491637630662021,1.2722996515679443,0.6,0.8367595818815331,1.9,9.199477351916377,2020-21,4.176905174298926
